what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1353528964406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1353528986112
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1353528987030
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1353528988067
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1353528994457
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1353529000921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1353529009186
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1353529010744
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1353529025678
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1353529027870
